partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P12_36_45,G2,S003|S005|S007|S011|S015,25,235.0,10,2,22672.825304448383,27.060032887488617,3,0.3042388489237646,2,0.2683870300275173,1,0.45254066571020385,4,0.3764204728728491,2,0.5047233933257411,1,0.9029045027873094,1,0.5708064734709744,1,0.6672552848573464
P12_36_45,G3,S006|S010|S012|S013|S014,18,159.0,7,1,14693.626852129608,17.515826561001223,4,0.3211301868804396,1,0.3204813516511674,1,0.538775266564001,4,0.5243119026499363,1,0.5965050971854982,2,0.5434576284860992,1,0.4613061190132746,1,0.5401360730113178
P12_3_456,G1,S001|S002|S004|S008|S009,37,364.0,10,1,26357.98663544782,34.66610426655345,1,0.45363494167538126,1,0.5209933534167849,1,0.6497708850066538,2,0.3765559107363725,2,0.5078662926795252,2,0.6817534547797663,1,0.7338452244287003,1,0.8365939346708211
P12_3_456,G2,S003|S005|S007|S015,22,210.0,9,2,21483.195018711944,25.98286163295889,3,0.3042388489237646,1,0.41037072758983234,1,0.45254066571020385,4,0.3764204728728491,1,0.7626104879797261,1,0.9029045027873094,1,0.5708064734709744,1,0.6672552848573464
P12_3_456,G3,S006|S010|S011|S012|S013|S014,21,184.0,8,1,15883.257137866047,18.59299781553095,4,0.3211301868804396,1,0.527174918250798,1,0.538775266564001,4,0.5243119026499363,2,0.500064771196778,2,0.5434576284860992,1,0.4613061190132746,1,0.5401360730113178
P13456_2,G1,S001|S003|S005|S006|S007|S010|S011|S012|S013|S014|S015,58,548.0,20,3,41669.7753889256,51.16147212424085,4,0.4594300372180205,2,0.36638212370193346,2,0.5499096466334769,6,0.5032930227552684,3,0.45807971258318664,4,0.5538784232219045,1,0.8529179667755336,2,0.4987875957269498
P13456_2,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P1345_26,G1,S001|S003|S005|S006|S007|S010|S012|S013|S014|S015,55,523.0,19,3,40480.14510318916,50.08430086971113,4,0.4594300372180205,1,0.6063609149386646,2,0.5499096466334769,6,0.5032930227552684,2,0.5637014195389018,4,0.5538784232219045,1,0.8529179667755336,2,0.4987875957269498
P1345_26,G2,S002|S004|S008|S009|S011,25,235.0,8,1,23244.293688836642,29.157662845332155,1,0.3375298829980582,1,0.6262315697591987,1,0.38519123285654316,2,0.2801848614207546,2,0.6106191683124919,2,0.4120431820894258,1,0.7338452244287003,1,0.8365939346708211
P1345_2_6,G1,S001|S003|S005|S006|S007|S010|S012|S013|S014|S015,55,523.0,19,3,40480.14510318916,50.08430086971113,4,0.4594300372180205,1,0.6063609149386646,2,0.5499096466334769,6,0.5032930227552684,2,0.5637014195389018,4,0.5538784232219045,1,0.8529179667755336,2,0.4987875957269498
P1345_2_6,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P1345_2_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P1346_25,G1,S001|S003|S005|S006|S007|S011|S015,46,448.0,15,2,29725.19783409098,37.27076705242697,3,0.3973347961586248,2,0.2683870300275173,2,0.46129886285632443,4,0.49294578370455283,2,0.5047233933257411,3,0.6189698512841203,1,0.5708064734709744,1,0.6672552848573464
P1346_25,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,2,33999.24095793483,41.97119666261632,4,0.24224297051726187,2,0.37876723626167524,1,0.5898677282801481,4,0.39663171490539834,3,0.4869788066307629,2,0.6215170799699509,2,0.5363009523426112,2,0.6154047360051622
P1346_2_5,G1,S001|S003|S005|S006|S007|S011|S015,46,448.0,15,2,29725.19783409098,37.27076705242697,3,0.3973347961586248,2,0.2683870300275173,2,0.46129886285632443,4,0.49294578370455283,2,0.5047233933257411,3,0.6189698512841203,1,0.5708064734709744,1,0.6672552848573464
P1346_2_5,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P1346_2_5,G3,S010|S012|S013|S014,12,100.0,5,1,11944.577554834625,13.890705071813889,3,0.537118053522068,1,0.4890845526534951,1,0.44224831998133557,3,0.871724569204727,1,0.910322635340259,1,0.8948802350374185,1,0.7039963345496129,1,0.8242982260268862
P134_256,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,28535.567548354542,36.19359579789724,3,0.3973347961586248,1,0.41037072758983234,2,0.46129886285632443,4,0.49294578370455283,1,0.7626104879797261,3,0.6189698512841203,1,0.5708064734709744,1,0.6672552848573464
P134_256,G2,S002|S004|S008|S009|S010|S011|S012|S013|S014,37,335.0,13,2,35188.87124367127,43.048367917146045,4,0.2187815675988587,2,0.3947024698781324,1,0.5327386218619392,4,0.358217652966913,3,0.5083164820875811,2,0.5613227114699768,2,0.48435982603638167,2,0.555802352338546
P134_25_6,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,28535.567548354542,36.19359579789724,3,0.3973347961586248,1,0.41037072758983234,2,0.46129886285632443,4,0.49294578370455283,1,0.7626104879797261,3,0.6189698512841203,1,0.5708064734709744,1,0.6672552848573464
P134_25_6,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,2,33999.24095793483,41.97119666261632,4,0.24224297051726187,2,0.37876723626167524,1,0.5898677282801481,4,0.39663171490539834,3,0.4869788066307629,2,0.6215170799699509,2,0.5363009523426112,2,0.6154047360051622
P134_25_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P134_26_5,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,28535.567548354542,36.19359579789724,3,0.3973347961586248,1,0.41037072758983234,2,0.46129886285632443,4,0.49294578370455283,1,0.7626104879797261,3,0.6189698512841203,1,0.5708064734709744,1,0.6672552848573464
P134_26_5,G2,S002|S004|S008|S009|S011,25,235.0,8,1,23244.293688836642,29.157662845332155,1,0.3375298829980582,1,0.6262315697591987,1,0.38519123285654316,2,0.2801848614207546,2,0.6106191683124919,2,0.4120431820894258,1,0.7338452244287003,1,0.8365939346708211
P134_26_5,G3,S010|S012|S013|S014,12,100.0,5,1,11944.577554834625,13.890705071813889,3,0.537118053522068,1,0.4890845526534951,1,0.44224831998133557,3,0.871724569204727,1,0.910322635340259,1,0.8948802350374185,1,0.7039963345496129,1,0.8242982260268862
P134_2_56,G1,S001|S003|S005|S006|S007|S015,43,423.0,14,2,28535.567548354542,36.19359579789724,3,0.3973347961586248,1,0.41037072758983234,2,0.46129886285632443,4,0.49294578370455283,1,0.7626104879797261,3,0.6189698512841203,1,0.5708064734709744,1,0.6672552848573464
P134_2_56,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P134_2_56,G3,S010|S011|S012|S013|S014,15,125.0,6,1,13134.207840571064,14.967876326343616,3,0.3519561573864528,1,0.527174918250798,1,0.289791077195379,3,0.5712130278712577,2,0.500064771196778,1,0.5863861897390408,1,0.4613061190132746,1,0.5401360730113178
P1356_24,G1,S001|S003|S005|S007|S010|S011|S012|S013|S014|S015,52,489.0,18,3,38920.726091630626,47.53635063505352,3,0.565962660206383,2,0.36638212370193346,2,0.47377657731472167,5,0.5570325122406662,3,0.45807971258318664,4,0.4773538570067853,1,0.8529179667755336,2,0.4987875957269498
P1356_24,G2,S002|S004|S006|S008|S009,28,269.0,9,1,24803.712700395183,31.705613079989764,1,0.4539483957637883,1,0.5209933534167849,1,0.511961758024221,2,0.3778421756223679,2,0.5078662926795252,2,0.5394655956887365,1,0.7338452244287003,1,0.8365939346708211
P1356_2_4,G1,S001|S003|S005|S007|S010|S011|S012|S013|S014|S015,52,489.0,18,3,38920.726091630626,47.53635063505352,3,0.565962660206383,2,0.36638212370193346,2,0.47377657731472167,5,0.5570325122406662,3,0.45807971258318664,4,0.4773538570067853,1,0.8529179667755336,2,0.4987875957269498
P1356_2_4,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P1356_2_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.37330136009339365,0,0.0,1,0.40649556793495195,1,0.6262854136934397,0,0.0,1,0.8171717568446353,0,0.0,0,0.0
P135_246,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,3,37731.09580589418,46.4591793805238,3,0.565962660206383,1,0.6063609149386646,2,0.47377657731472167,5,0.5570325122406662,2,0.5637014195389018,4,0.4773538570067853,1,0.8529179667755336,2,0.4987875957269498
P135_246,G2,S002|S004|S006|S008|S009|S011,31,294.0,10,1,25993.342986131625,32.78278433451949,1,0.4539483957637883,1,0.6262315697591987,1,0.511961758024221,2,0.3778421756223679,2,0.6106191683124919,2,0.5394655956887365,1,0.7338452244287003,1,0.8365939346708211
P135_24_6,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,3,37731.09580589418,46.4591793805238,3,0.565962660206383,1,0.6063609149386646,2,0.47377657731472167,5,0.5570325122406662,2,0.5637014195389018,4,0.4773538570067853,1,0.8529179667755336,2,0.4987875957269498
P135_24_6,G2,S002|S004|S006|S008|S009,28,269.0,9,1,24803.712700395183,31.705613079989764,1,0.4539483957637883,1,0.5209933534167849,1,0.511961758024221,2,0.3778421756223679,2,0.5078662926795252,2,0.5394655956887365,1,0.7338452244287003,1,0.8365939346708211
P135_24_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P135_26_4,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,3,37731.09580589418,46.4591793805238,3,0.565962660206383,1,0.6063609149386646,2,0.47377657731472167,5,0.5570325122406662,2,0.5637014195389018,4,0.4773538570067853,1,0.8529179667755336,2,0.4987875957269498
P135_26_4,G2,S002|S004|S008|S009|S011,25,235.0,8,1,23244.293688836642,29.157662845332155,1,0.3375298829980582,1,0.6262315697591987,1,0.38519123285654316,2,0.2801848614207546,2,0.6106191683124919,2,0.4120431820894258,1,0.7338452244287003,1,0.8365939346708211
P135_26_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.37330136009339365,0,0.0,1,0.40649556793495195,1,0.6262854136934397,0,0.0,1,0.8171717568446353,0,0.0,0,0.0
P135_2_46,G1,S001|S003|S005|S007|S010|S012|S013|S014|S015,49,464.0,17,3,37731.09580589418,46.4591793805238,3,0.565962660206383,1,0.6063609149386646,2,0.47377657731472167,5,0.5570325122406662,2,0.5637014195389018,4,0.4773538570067853,1,0.8529179667755336,2,0.4987875957269498
P135_2_46,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P135_2_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.37330136009339365,1,0.3374512211256343,1,0.40649556793495195,1,0.6262854136934397,1,0.6589637217661671,1,0.8171717568446353,0,0.0,0,0.0
P136_245,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,26976.148536795998,33.64564556323963,3,0.35072407340764716,2,0.2683870300275173,2,0.38516579353756936,4,0.434296889872483,2,0.5047233933257411,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P136_245,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,14,2,36748.29025522981,45.59631815180365,4,0.24788619579029125,2,0.3420833617069255,1,0.6595091470296169,5,0.32563704805417576,3,0.4398145649989367,2,0.6887451250692875,2,0.48435982603638167,2,0.555802352338546
P136_24_5,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,26976.148536795998,33.64564556323963,3,0.35072407340764716,2,0.2683870300275173,2,0.38516579353756936,4,0.434296889872483,2,0.5047233933257411,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P136_24_5,G2,S002|S004|S006|S008|S009,28,269.0,9,1,24803.712700395183,31.705613079989764,1,0.4539483957637883,1,0.5209933534167849,1,0.511961758024221,2,0.3778421756223679,2,0.5078662926795252,2,0.5394655956887365,1,0.7338452244287003,1,0.8365939346708211
P136_24_5,G3,S010|S012|S013|S014,12,100.0,5,1,11944.577554834625,13.890705071813889,3,0.537118053522068,1,0.4890845526534951,1,0.44224831998133557,3,0.871724569204727,1,0.910322635340259,1,0.8948802350374185,1,0.7039963345496129,1,0.8242982260268862
P136_25_4,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,26976.148536795998,33.64564556323963,3,0.35072407340764716,2,0.2683870300275173,2,0.38516579353756936,4,0.434296889872483,2,0.5047233933257411,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P136_25_4,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,2,33999.24095793483,41.97119666261632,4,0.24224297051726187,2,0.37876723626167524,1,0.5898677282801481,4,0.39663171490539834,3,0.4869788066307629,2,0.6215170799699509,2,0.5363009523426112,2,0.6154047360051622
P136_25_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.37330136009339365,0,0.0,1,0.40649556793495195,1,0.6262854136934397,0,0.0,1,0.8171717568446353,0,0.0,0,0.0
P136_2_45,G1,S001|S003|S005|S007|S011|S015,40,389.0,13,2,26976.148536795998,33.64564556323963,3,0.35072407340764716,2,0.2683870300275173,2,0.38516579353756936,4,0.434296889872483,2,0.5047233933257411,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P136_2_45,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P136_2_45,G3,S006|S010|S012|S013|S014,18,159.0,7,1,14693.626852129608,17.515826561001223,4,0.3211301868804396,1,0.3204813516511674,1,0.538775266564001,4,0.5243119026499363,1,0.5965050971854982,2,0.5434576284860992,1,0.4613061190132746,1,0.5401360730113178
P13_2456,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_2456,G2,S002|S004|S006|S008|S009|S010|S011|S012|S013|S014,43,394.0,15,2,37937.92054096625,46.673489406333374,4,0.24788619579029125,2,0.3947024698781324,1,0.6595091470296169,5,0.32563704805417576,3,0.5083164820875811,2,0.6887451250692875,2,0.48435982603638167,2,0.555802352338546
P13_245_6,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_245_6,G2,S002|S004|S006|S008|S009|S010|S012|S013|S014,40,369.0,14,2,36748.29025522981,45.59631815180365,4,0.24788619579029125,2,0.3420833617069255,1,0.6595091470296169,5,0.32563704805417576,3,0.4398145649989367,2,0.6887451250692875,2,0.48435982603638167,2,0.555802352338546
P13_245_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P13_246_5,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_246_5,G2,S002|S004|S006|S008|S009|S011,31,294.0,10,1,25993.342986131625,32.78278433451949,1,0.4539483957637883,1,0.6262315697591987,1,0.511961758024221,2,0.3778421756223679,2,0.6106191683124919,2,0.5394655956887365,1,0.7338452244287003,1,0.8365939346708211
P13_246_5,G3,S010|S012|S013|S014,12,100.0,5,1,11944.577554834625,13.890705071813889,3,0.537118053522068,1,0.4890845526534951,1,0.44224831998133557,3,0.871724569204727,1,0.910322635340259,1,0.8948802350374185,1,0.7039963345496129,1,0.8242982260268862
P13_24_56,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_24_56,G2,S002|S004|S006|S008|S009,28,269.0,9,1,24803.712700395183,31.705613079989764,1,0.4539483957637883,1,0.5209933534167849,1,0.511961758024221,2,0.3778421756223679,2,0.5078662926795252,2,0.5394655956887365,1,0.7338452244287003,1,0.8365939346708211
P13_24_56,G3,S010|S011|S012|S013|S014,15,125.0,6,1,13134.207840571064,14.967876326343616,3,0.3519561573864528,1,0.527174918250798,1,0.289791077195379,3,0.5712130278712577,2,0.500064771196778,1,0.5863861897390408,1,0.4613061190132746,1,0.5401360730113178
P13_256_4,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_256_4,G2,S002|S004|S008|S009|S010|S011|S012|S013|S014,37,335.0,13,2,35188.87124367127,43.048367917146045,4,0.2187815675988587,2,0.3947024698781324,1,0.5327386218619392,4,0.358217652966913,3,0.5083164820875811,2,0.5613227114699768,2,0.48435982603638167,2,0.555802352338546
P13_256_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.37330136009339365,0,0.0,1,0.40649556793495195,1,0.6262854136934397,0,0.0,1,0.8171717568446353,0,0.0,0,0.0
P13_25_46,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_25_46,G2,S002|S004|S008|S009|S010|S012|S013|S014,34,310.0,12,2,33999.24095793483,41.97119666261632,4,0.24224297051726187,2,0.37876723626167524,1,0.5898677282801481,4,0.39663171490539834,3,0.4869788066307629,2,0.6215170799699509,2,0.5363009523426112,2,0.6154047360051622
P13_25_46,G3,S006|S011,9,84.0,3,0,3938.6795830314195,4.702292743717059,1,0.37330136009339365,1,0.3374512211256343,1,0.40649556793495195,1,0.6262854136934397,1,0.6589637217661671,1,0.8171717568446353,0,0.0,0,0.0
P13_26_45,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_26_45,G2,S002|S004|S008|S009|S011,25,235.0,8,1,23244.293688836642,29.157662845332155,1,0.3375298829980582,1,0.6262315697591987,1,0.38519123285654316,2,0.2801848614207546,2,0.6106191683124919,2,0.4120431820894258,1,0.7338452244287003,1,0.8365939346708211
P13_26_45,G3,S006|S010|S012|S013|S014,18,159.0,7,1,14693.626852129608,17.515826561001223,4,0.3211301868804396,1,0.3204813516511674,1,0.538775266564001,4,0.5243119026499363,1,0.5965050971854982,2,0.5434576284860992,1,0.4613061190132746,1,0.5401360730113178
P13_2_456,G1,S001|S003|S005|S007|S015,37,364.0,12,2,25786.51825105956,32.56847430870991,3,0.35072407340764716,1,0.41037072758983234,2,0.38516579353756936,4,0.434296889872483,1,0.7626104879797261,3,0.5169370963306279,1,0.5708064734709744,1,0.6672552848573464
P13_2_456,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P13_2_456,G3,S006|S010|S011|S012|S013|S014,21,184.0,8,1,15883.257137866047,18.59299781553095,4,0.3211301868804396,1,0.527174918250798,1,0.538775266564001,4,0.5243119026499363,2,0.500064771196778,2,0.5434576284860992,1,0.4613061190132746,1,0.5401360730113178
P1456_23,G1,S001|S006|S010|S011|S012|S013|S014,36,338.0,11,1,20186.580370213658,25.178610491281965,4,0.36057432269368955,1,0.5026870156344055,2,0.5046295002426285,5,0.472159905385964,2,0.47683616718885813,3,0.6822217320480753,1,0.4398779005460052,1,0.5150461093245225
P1456_23,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,16,3,43537.85842181215,54.06335322376132,4,0.27435503621740015,2,0.43132557246785125,2,0.38097899031938703,5,0.36278770907011615,3,0.5502169052368471,3,0.5252691739147621,2,0.6045376100678503,2,0.6960616221666726
P1456_2_3,G1,S001|S006|S010|S011|S012|S013|S014,36,338.0,11,1,20186.580370213658,25.178610491281965,4,0.36057432269368955,1,0.5026870156344055,2,0.5046295002426285,5,0.472159905385964,2,0.47683616718885813,3,0.6822217320480753,1,0.4398779005460052,1,0.5150461093245225
P1456_2_3,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P1456_2_3,G3,S003|S005|S007|S015,22,210.0,9,2,21483.195018711944,25.98286163295889,3,0.3042388489237646,1,0.41037072758983234,1,0.45254066571020385,4,0.3764204728728491,1,0.7626104879797261,1,0.9029045027873094,1,0.5708064734709744,1,0.6672552848573464
P145_236,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,1,18996.950084477223,24.10143923675224,4,0.36057432269368955,1,0.3055946112962895,2,0.5046295002426285,5,0.472159905385964,1,0.5687967252118699,3,0.6822217320480753,1,0.4398779005460052,1,0.5150461093245225
P145_236,G2,S002|S003|S004|S005|S007|S008|S009|S011|S015,47,445.0,17,3,44727.48870754859,55.14052447829105,4,0.27435503621740015,2,0.48394468063905816,2,0.38097899031938703,5,0.36278770907011615,3,0.6187188223254914,3,0.5252691739147621,2,0.6045376100678503,2,0.6960616221666726
P145_23_6,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,1,18996.950084477223,24.10143923675224,4,0.36057432269368955,1,0.3055946112962895,2,0.5046295002426285,5,0.472159905385964,1,0.5687967252118699,3,0.6822217320480753,1,0.4398779005460052,1,0.5150461093245225
P145_23_6,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,16,3,43537.85842181215,54.06335322376132,4,0.27435503621740015,2,0.43132557246785125,2,0.38097899031938703,5,0.36278770907011615,3,0.5502169052368471,3,0.5252691739147621,2,0.6045376100678503,2,0.6960616221666726
P145_23_6,G3,S011,3,25.0,1,0,1189.630285736439,1.077171254529726,0,0.0,1,0.5120937769095864,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P145_26_3,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,1,18996.950084477223,24.10143923675224,4,0.36057432269368955,1,0.3055946112962895,2,0.5046295002426285,5,0.472159905385964,1,0.5687967252118699,3,0.6822217320480753,1,0.4398779005460052,1,0.5150461093245225
P145_26_3,G2,S002|S004|S008|S009|S011,25,235.0,8,1,23244.293688836642,29.157662845332155,1,0.3375298829980582,1,0.6262315697591987,1,0.38519123285654316,2,0.2801848614207546,2,0.6106191683124919,2,0.4120431820894258,1,0.7338452244287003,1,0.8365939346708211
P145_26_3,G3,S003|S005|S007|S015,22,210.0,9,2,21483.195018711944,25.98286163295889,3,0.3042388489237646,1,0.41037072758983234,1,0.45254066571020385,4,0.3764204728728491,1,0.7626104879797261,1,0.9029045027873094,1,0.5708064734709744,1,0.6672552848573464
P145_2_36,G1,S001|S006|S010|S012|S013|S014,33,313.0,10,1,18996.950084477223,24.10143923675224,4,0.36057432269368955,1,0.3055946112962895,2,0.5046295002426285,5,0.472159905385964,1,0.5687967252118699,3,0.6822217320480753,1,0.4398779005460052,1,0.5150461093245225
P145_2_36,G2,S002|S004|S008|S009,22,210.0,7,1,22054.663403100203,28.08049159080243,1,0.3737254577392469,1,0.576862936565274,1,0.4264978512059171,2,0.31023094801559065,2,0.5623281737785624,2,0.45622931358522834,1,0.8125403296837992,1,0.9263074676517722
P145_2_36,G3,S003|S005|S007|S011|S015,25,235.0,10,2,22672.825304448383,27.060032887488617,3,0.3042388489237646,2,0.2683870300275173,1,0.45254066571020385,4,0.3764204728728491,2,0.5047233933257411,1,0.9029045027873094,1,0.5708064734709744,1,0.6672552848573464
P146_235,G1,S001|S006|S011,24,238.0,6,0,8242.002815379035,11.287905419468077,1,0.43547516628260174,1,0.19709240433811603,1,0.7329290638559092,2,0.3633805095192283,1,0.3848756091658463,2,0.743758671540089,0,0.0,0,0.0
P146_235,G2,S002|S003|S004|S005|S007|S008|S009|S010|S012|S013|S014|S015,56,520.0,21,4,55482.435976646775,67.95405829557521,4,0.40875413306674435,2,0.5129122574663842,2,0.45475268482208514,6,0.4477399057294539,4,0.4885904563370752,3,0.6247888601684627,2,0.721974823889882,3,0.5557113381132054
P146_23_5,G1,S001|S006|S011,24,238.0,6,0,8242.002815379035,11.287905419468077,1,0.43547516628260174,1,0.19709240433811603,1,0.7329290638559092,2,0.3633805095192283,1,0.3848756091658463,2,0.743758671540089,0,0.0,0,0.0
P146_23_5,G2,S002|S003|S004|S005|S007|S008|S009|S015,44,420.0,16,3,43537.85842181215,54.06335322376132,4,0.27435503621740015,2,0.43132557246785125,2,0.38097899031938703,5,0.36278770907011615,3,0.5502169052368471,3,0.5252691739147621,2,0.6045376100678503,2,0.6960616221666726
P146_23_5,G3,S010|S012|S013|S014,12,100.0,5,1,11944.577554834625,13.890705071813889,3,0.537118053522068,1,0.4890845526534951,1,0.44224831998133557,3,0.871724569204727,1,0.910322635340259,1,0.8948802350374185,1,0.7039963345496129,1,0.8242982260268862
P146_25_3,G1,S001|S006|S011,24,238.0,6,0,8242.002815379035,11.287905419468077,1,0.43547516628260174,1,0.19709240433811603,1,0.7329290638559092,2,0.3633805095192283,1,0.3848756091658463,2,0.743758671540089,0,0.0,0,0.0
